地區,大廈名單,個案最後到訪日期,相關個案編號
東區,柴灣戲院大廈,09/07/2022,
東區,健威花園A座,09/07/2022,
東區,健威花園F座,09/07/2022,
東區,康山花園4座,09/07/2022,
東區,康山花園9座,09/07/2022,
東區,康怡花園A座,09/07/2022,
東區,康怡花園B座,09/07/2022,
東區,康怡花園E座,09/07/2022,
東區,康怡花園H座,09/07/2022,
東區,康威大廈,09/07/2022,
東區,康景花園D座,09/07/2022,
東區,康翠臺5座,09/07/2022,
東區,康德大廈,09/07/2022,
東區,康澤花園C座,09/07/2022,
東區,康澤花園D座,09/07/2022,
東區,得利大廈,09/07/2022,
東區,富欣花園1座,09/07/2022,
東區,富欣花園4座,09/07/2022,
東區,富景花園2座,09/07/2022,
東區,富雅花園金松閣,09/07/2022,
東區,富澤花園富達閣,09/07/2022,
東區,惠安苑B座,09/07/2022,
東區,惠安苑E座,09/07/2022,
東區,新威園B座,09/07/2022,
東區,新都城大廈C座,09/07/2022,
東區,楓林花園1期,09/07/2022,
東區,筲箕灣中心2座,09/07/2022,
東區,筲箕灣廣場麗文苑,09/07/2022,
東區,萬康大廈,09/07/2022,
東區,萬德閣A座,09/07/2022,
東區,樂軒臺3座,09/07/2022,
東區,興華邨和興樓,09/07/2022,
東區,錦屏樓B座,09/07/2022,
東區,藍灣半島7座,09/07/2022,
東區,鯉景灣逸華閣,09/07/2022,
東區,耀東邨耀華樓,09/07/2022,
東區,Island Residence,08/07/2022,
東區,山翠苑翠愉閣,08/07/2022,
東區,仁樂大廈B座,08/07/2022,
東區,太古城廬山閣,08/07/2022,
東區,北角中心大廈,08/07/2022,
東區,百福花園百佳閣,08/07/2022,
東區,宏華街11號,08/07/2022,
東區,杏花邨23座,08/07/2022,
東區,杏花邨24座,08/07/2022,
東區,杏花邨34座,08/07/2022,
東區,杏花邨42座,08/07/2022,
東區,明軒,08/07/2022,
東區,南方大廈,08/07/2022,
東區,南豐新邨12座,08/07/2022,
東區,城市花園10座,08/07/2022,
東區,城市花園5座,08/07/2022,
東區,建業大樓,08/07/2022,
東區,珊瑚閣A座,08/07/2022,
東區,英皇道475號,08/07/2022,
東區,海天峰1座,08/07/2022,
東區,海峰中心,08/07/2022,
東區,益新洋樓,08/07/2022,
東區,茵翠苑茵華閣,08/07/2022,
東區,茵翠苑茵榮閣,08/07/2022,
東區,健威花園B座,08/07/2022,
東區,康山花園1座,08/07/2022,
東區,康蘭居,08/07/2022,
東區,富景花園5座,08/07/2022,
東區,富豪閣4座,08/07/2022,
東區,惠安苑C座,08/07/2022,
東區,華堂大廈,08/07/2022,
東區,華康大廈,08/07/2022,
東區,逸樺園2座,08/07/2022,
東區,愛東邨愛平樓,08/07/2022,
東區,嘉安苑,08/07/2022,
東區,維港頌6座,08/07/2022,
東區,樂翠臺1座,08/07/2022,
東區,興華邨裕興樓,08/07/2022,
東區,環翠邨喜翠樓,08/07/2022,
東區,鯉景灣觀海閣,08/07/2022,
東區,耀東邨耀福樓,08/07/2022,
東區,小西灣邨瑞發樓,07/07/2022,
東區,小西灣邨瑞滿樓,07/07/2022,
東區,小西灣邨瑞福樓,07/07/2022,
東區,仁德大廈,07/07/2022,
東區,友福園,07/07/2022,
東區,太古城怡山閣,07/07/2022,
東區,太古城綠楊閣,07/07/2022,
東區,太就樓,07/07/2022,
東區,百福花園家福閣,07/07/2022,
東區,西灣河街154號,07/07/2022,
東區,形薈1B座,07/07/2022,
東區,杏花邨18座,07/07/2022,
東區,杏花邨2座,07/07/2022,
東區,和富中心15座,07/07/2022,
東區,和富中心17座,07/07/2022,
東區,幸福大樓C座,07/07/2022,
東區,怡景大廈,07/07/2022,
東區,昌輝閣,07/07/2022,
東區,東旭苑東曉閣,07/07/2022,
東區,東區尤德夫人那打素醫院 高級職員宿舍F座,07/07/2022,
東區,金柏閣,07/07/2022,
東區,南豐新邨3座,07/07/2022,
東區,城市花園8座,07/07/2022,
東區,泰安閣,07/07/2022,
東區,海光苑2座,07/07/2022,
東區,海峯園崇峯閣,07/07/2022,
東區,海暉大廈,07/07/2022,
東區,健康村白楊樓,07/07/2022,
東區,康怡花園G座,07/07/2022,
東區,康怡花園L座,07/07/2022,
東區,康輝園,07/07/2022,
東區,清華街18號富景閣,07/07/2022,
東區,富景花園11座,07/07/2022,
東區,富景花園1座,07/07/2022,
東區,富澤花園富邦閣,07/07/2022,
東區,港運城1座,07/07/2022,
東區,華禮大廈,07/07/2022,
東區,雲峰大廈B2座,07/07/2022,
東區,愛蝶灣8座,07/07/2022,
東區,新都城大廈,07/07/2022,
東區,新翠花園6座,07/07/2022,
東區,筲箕灣道304號,07/07/2022,
東區,嘉信大廈A座,07/07/2022,
東區,樂嘉中心1座,07/07/2022,
東區,曉峯,07/07/2022,
東區,興華邨美華樓,07/07/2022,
東區,環翠邨富翠樓,07/07/2022,
東區,賽西湖大廈6座,07/07/2022,
東區,藍灣半島5座,07/07/2022,
東區,鯉景灣逸榮閣,07/07/2022,
東區,寶豐大廈,07/07/2022,
東區,耀東邨耀樂樓,07/07/2022,
東區,Beak Terrace,06/07/2022,
東區,小西灣邨瑞富樓,06/07/2022,
東區,太順樓,06/07/2022,
東區,民眾大廈,06/07/2022,
東區,永德大廈,06/07/2022,
東區,百寧大廈,06/07/2022,
東區,百福花園安福閣,06/07/2022,
東區,百福花園百德閣,06/07/2022,
東區,利都樓,06/07/2022,
東區,君豪峰,06/07/2022,
東區,明華大廈2座,06/07/2022,
東區,東灣閣,06/07/2022,
東區,南豐新邨10座,06/07/2022,
東區,皇冠大廈,06/07/2022,
東區,柴灣已婚警察宿舍2座,06/07/2022,
東區,海港閣,06/07/2022,
東區,康山花園6座,06/07/2022,
東區,康山花園8座,06/07/2022,
東區,康東邨康瑞樓,06/07/2022,
東區,康澤花園B座,06/07/2022,
東區,逢源大廈,06/07/2022,
東區,富景花園3座,06/07/2022,
東區,富雅花園金桂閣,06/07/2022,
東區,港運城2座,06/07/2022,
東區,港運城3座,06/07/2022,
東區,雲峰大廈C1座,06/07/2022,
東區,匯豪峰,06/07/2022,
東區,滿華樓,06/07/2022,
東區,慧雲峯,06/07/2022,
東區,樂軒臺1座,06/07/2022,
東區,歷山酒店,06/07/2022,
東區,鴻福大廈,06/07/2022,
東區,太古城天山閣,05/07/2022,
東區,太古城智星閣,05/07/2022,
東區,成安大樓,05/07/2022,
東區,杏花邨45座,05/07/2022,
東區,東威大廈2座,05/07/2022,
東區,金源洋樓A座,05/07/2022,
東區,海新大廈,05/07/2022,
東區,國賓大廈,05/07/2022,
東區,康泰大樓,05/07/2022,
東區,清華街1號 清華大廈,05/07/2022,
東區,創福苑,05/07/2022,
東區,富欣花園6座,05/07/2022,
東區,富欣花園7座,05/07/2022,
東區,富景花園10座,05/07/2022,
東區,愛蝶灣7座,05/07/2022,
東區,新威園D座,05/07/2022,
東區,筲箕灣東大街42-52號金來大廈,05/07/2022,
東區,雋悅2座,05/07/2022,
東區,漁灣邨漁豐樓,05/07/2022,
東區,碧麗閣B座,05/07/2022,
東區,銀輝中心,05/07/2022,
東區,鴻福大樓,05/07/2022,
東區,麗都大廈,05/07/2022,
東區,寶新閣,05/07/2022,
東區,太古城夏宮閣,04/07/2022,
東區,北角海逸酒店,04/07/2022,
東區,百福花園百祥閣,04/07/2022,
東區,杏花邨25座,04/07/2022,
東區,杏花邨28座,04/07/2022,
東區,杏花邨48座,04/07/2022,
東區,杏翠苑翠瑩閣,04/07/2022,
東區,和富中心9座,04/07/2022,
東區,怡新大廈,04/07/2022,
東區,東興大廈,04/07/2022,
東區,欣景花園1座,04/07/2022,
東區,城市花園7座,04/07/2022,
東區,建業大廈,04/07/2022,
東區,峰華邨秀峰樓,04/07/2022,
東區,海景台,04/07/2022,
東區,海璇匯,04/07/2022,
東區,健康村康祥閣,04/07/2022,
東區,康景花園B座,04/07/2022,
東區,富景閣,04/07/2022,
東區,富豪閣3座,04/07/2022,
東區,景愉居,04/07/2022,
東區,華蘭花園芝蘭閣,04/07/2022,
東區,雅景臺,04/07/2022,
東區,愛蝶灣2座,04/07/2022,
東區,愛蝶灣6座,04/07/2022,
東區,新威園F座,04/07/2022,
東區,筲箕灣道121-131號金寶大廈,04/07/2022,
東區,筲箕灣廣場麗怡苑,04/07/2022,
東區,樂融軒,04/07/2022,
東區,模範邨民樂樓,04/07/2022,
東區,興祥大廈,04/07/2022,
東區,龍景大廈,04/07/2022,
東區,環翠邨福翠樓,04/07/2022,
東區,鯉景灣觀景閣,04/07/2022,
東區,寶峰園C座,04/07/2022,
東區,耀園花園大廈,04/07/2022,
東區,小西灣邨瑞喜樓,03/07/2022,
東區,太古城金山閣,03/07/2022,
東區,太古城金楓閣,03/07/2022,
東區,太古城紫樺閣,03/07/2022,
東區,太古城寧安閣,03/07/2022,
東區,杏花邨15座,03/07/2022,
東區,杏花邨19座,03/07/2022,
東區,杏花邨29座,03/07/2022,
東區,英麗閣C座,03/07/2022,
東區,峻峰花園D座,03/07/2022,
東區,海璇6座,03/07/2022,
東區,高威閣1座,03/07/2022,
東區,康怡花園D座,03/07/2022,
東區,康福園,03/07/2022,
東區,康蕙花園2座,03/07/2022,
東區,富欣花園2座,03/07/2022,
東區,富雅花園金柏閣,03/07/2022,
東區,華信花園,03/07/2022,
東區,華美達盛景酒店,03/07/2022,
東區,摩天大廈,03/07/2022,
東區,寶福大廈,03/07/2022,
東區,耀東邨耀豐樓,03/07/2022,
東區,太古城太湖閣,02/07/2022,
東區,太古城東山閣,02/07/2022,
東區,太古城東隅,02/07/2022,
東區,太古城銀栢閣,02/07/2022,
東區,太古城燕宮閣,02/07/2022,
東區,百福花園康福閣,02/07/2022,
東區,形品,02/07/2022,
東區,杏花邨4座,02/07/2022,
東區,東威大廈1座,02/07/2022,
東區,栢蕙苑寧栢閣,02/07/2022,
東區,海光苑1座,02/07/2022,
東區,海峯園南峯閣,02/07/2022,
東區,健康村康宏閣,02/07/2022,
東區,康澤花園A座,02/07/2022,
東區,莊士維港軒,02/07/2022,
東區,富城閣,02/07/2022,
東區,富麗園,02/07/2022,
東區,景興閣,02/07/2022,
東區,華凱大廈A座,02/07/2022,
東區,華蘭花園翠蘭閣,02/07/2022,
東區,新利大廈,02/07/2022,
東區,新都城大廈A座,02/07/2022,
東區,新都城大廈D座,02/07/2022,
東區,瑞興閣,02/07/2022,
東區,嘉富大廈,02/07/2022,
東區,銅鑼灣如心酒店,02/07/2022,
東區,賽西湖大廈15座,02/07/2022,
東區,藍灣半島2座,02/07/2022,
東區,太古城景天閣,01/07/2022,
東區,太古城齊宮閣,01/07/2022,
東區,太康樓,01/07/2022,
東區,百福大廈,01/07/2022,
東區,明園洋樓3期,01/07/2022,
東區,金基大廈,01/07/2022,
東區,南豐新邨9座,01/07/2022,
東區,康山花園2座,01/07/2022,
東區,康山花園5座,01/07/2022,
東區,康景花園E座,01/07/2022,
東區,堡壘大樓,01/07/2022,
東區,惠安苑,01/07/2022,
東區,港島海逸君綽酒店,01/07/2022,
東區,筲箕灣道210號,01/07/2022,
東區,萬德閣B座,01/07/2022,
東區,嘉文樓,01/07/2022,
東區,翠湖臺太湖閣,01/07/2022,
東區,慧雅閣,01/07/2022,
東區,慧雅閣A座,01/07/2022,
東區,環翠邨美翠樓,01/07/2022,
東區,豐林閣2座,01/07/2022,
東區,太古城天星閣,30/06/2022,
東區,太古城洞庭閣,30/06/2022,
東區,北角中心大廈A座,30/06/2022,
東區,兆景大廈,30/06/2022,
東區,杏花邨11座,30/06/2022,
東區,杏花邨22座,30/06/2022,
東區,杏花邨30座,30/06/2022,
東區,明園大廈B座,30/06/2022,
東區,東威大廈3座,30/06/2022,
東區,柏蔚山1座,30/06/2022,
東區,珊瑚閣C3座,30/06/2022,
東區,盈富閣,30/06/2022,
東區,栢蕙苑康栢閣,30/06/2022,
東區,海景豪苑1座,30/06/2022,
東區,益昌大廈,30/06/2022,
東區,偉亨樓,30/06/2022,
東區,康怡花園K座,30/06/2022,
東區,華園,30/06/2022,
東區,筲箕灣東大街111號,30/06/2022,
東區,筲箕灣廣場麗雅苑,30/06/2022,
東區,銀河廣場,30/06/2022,
東區,樂軒臺4座,30/06/2022,
東區,樂翠臺3座,30/06/2022,
東區,聯和大廈,30/06/2022,
東區,鴻日大廈,30/06/2022,
東區,麗景樓,30/06/2022,
東區,灣景園,30/06/2022,
東區,丹拿花園3座,29/06/2022,
東區,太古城冠天閣,29/06/2022,
東區,太古城順安閣,29/06/2022,
東區,太古城鳳山閣,29/06/2022,
東區,石澳道110號,29/06/2022,
東區,君譽峰,29/06/2022,
東區,宏華閣,29/06/2022,
東區,杏花邨16座,29/06/2022,
東區,杏花邨27座,29/06/2022,
東區,杏花邨31座,29/06/2022,
東區,和富中心5座,29/06/2022,
東區,明苑中心,29/06/2022,
東區,明園花園2期B座,29/06/2022,
東區,南安街15號,29/06/2022,
東區,美輪大廈,29/06/2022,
東區,香港樹仁大學圖書館綜合大樓及員工宿舍,29/06/2022,
東區,峯景,29/06/2022,
東區,康翠臺7座,29/06/2022,
東區,康麗苑,29/06/2022,
東區,連翠邨連翠樓,29/06/2022,
東區,富怡花園1座,29/06/2022,
東區,富澤花園富威閣,29/06/2022,
東區,逸瑆,29/06/2022,
東區,愛東邨愛旭樓,29/06/2022,
東區,筲箕灣道140號,29/06/2022,
東區,嘉威大廈B座,29/06/2022,
東區,榮發大廈,29/06/2022,
東區,麗灣大廈,29/06/2022,
東區,寶馬山花園11座,29/06/2022,
離島,下嶺皮,12/07/2022,
離島,大新後街,12/07/2022,
離島,北社街,12/07/2022,
離島,永安街,12/07/2022,
離島,沙螺灣村,12/07/2022,
離島,東堤灣畔2座,12/07/2022,
離島,東堤灣畔3座,12/07/2022,
離島,東堤灣畔9座,12/07/2022,
離島,迎東邨迎悅樓,12/07/2022,
離島,迎東邨迎喜樓,12/07/2022,
離島,長沙下村,12/07/2022,
離島,映灣園映濤軒8座,12/07/2022,
離島,映灣園悅濤軒11座,12/07/2022,
離島,海堤灣畔2座,12/07/2022,
離島,海澄湖畔2段逸澄閣,12/07/2022,
離島,富東邨東埔樓,12/07/2022,
離島,愉景灣海堤居2座,12/07/2022,
離島,愉景灣寶峰寶峰徑9號,12/07/2022,
離島,逸東邨迎逸樓,12/07/2022,
離島,逸東邨康逸樓,12/07/2022,
離島,逸東邨清逸樓,12/07/2022,
離島,逸東邨善逸樓,12/07/2022,
離島,逸東邨雍逸樓,12/07/2022,
離島,逸東邨滿逸樓,12/07/2022,
離島,逸東邨謙逸樓,12/07/2022,
離島,逸東邨寶逸樓,12/07/2022,
離島,黃家圍,12/07/2022,
離島,新興後街,12/07/2022,
離島,裕東苑向東閣,12/07/2022,
離島,裕東苑啟東閣,12/07/2022,
離島,裕東苑喜東閣,12/07/2022,
離島,嘉暉花園,12/07/2022,
離島,滿東邨滿和樓,12/07/2022,
離島,滿東邨滿康樓,12/07/2022,
離島,滿東邨滿順樓,12/07/2022,
離島,頤峰峻山閣,12/07/2022,
離島,頤峰韶山閣,12/07/2022,
離島,贊端路,12/07/2022,
離島,中興街,11/07/2022,
離島,中興新街,11/07/2022,
離島,北社新村,11/07/2022,
離島,永安街61號,11/07/2022,
離島,永隆街16號,11/07/2022,
離島,昇薈1座,11/07/2022,
離島,迎東邨迎福樓,11/07/2022,
離島,長貴邨長發樓,11/07/2022,
離島,映灣園悅濤軒12座,11/07/2022,
離島,柏利邨,11/07/2022,
離島,家樂閣,11/07/2022,
離島,海景樓2期,11/07/2022,
離島,富東邨東馬樓,11/07/2022,
離島,愉景灣尚堤翠蘆,11/07/2022,
離島,逸東邨享逸樓,11/07/2022,
離島,逸東邨信逸樓,11/07/2022,
離島,逸東邨福逸樓,11/07/2022,
離島,裕東苑新東閣,11/07/2022,
離島,龍軒苑錦軒閣,11/07/2022,
離島,藍天海岸影岸‧紅A座,11/07/2022,
離島,鹹田舊村,11/07/2022,
離島,壩尾村,11/07/2022,
離島,西灣美經援村,10/07/2022,
離島,坪麗苑,10/07/2022,
離島,東堤灣畔8座,10/07/2022,
離島,東環3A座,10/07/2022,
離島,長洲龍仔村,10/07/2022,
離島,海景樓,10/07/2022,
離島,愉景灣頤峰峻山閣,10/07/2022,
離島,愉景灣頤峰靖山閣,10/07/2022,
離島,愉景灣蘅峯寶安閣,10/07/2022,
離島,逸東邨翠逸樓,10/07/2022,
離島,雅寧苑峻澤閣,10/07/2022,
離島,新興街,10/07/2022,
離島,興隆正街,10/07/2022,
離島,諾富特東薈城酒店,10/07/2022,
離島,懷德園,10/07/2022,
離島,大園村,09/07/2022,
離島,大新海傍路,09/07/2022,
離島,北社後街,09/07/2022,
離島,東堤灣畔6座,09/07/2022,
離島,東環1A座,09/07/2022,
離島,東環3B座,09/07/2022,
離島,長貴邨長益樓,09/07/2022,
離島,映灣園賞濤軒3座,09/07/2022,
離島,愉景灣尚堤2座,09/07/2022,
離島,愉景灣蘅欣徑,09/07/2022,
離島,逸東邨居逸樓,09/07/2022,
離島,逸東邨美逸樓,09/07/2022,
離島,雅寧苑豪澤閣,09/07/2022,
離島,裕東苑賀東閣,09/07/2022,
離島,榕樹塱舊村,09/07/2022,
離島,滿東邨滿泰樓,09/07/2022,
離島,龍田邨天貴樓,09/07/2022,
離島,大澳太平街,08/07/2022,
離島,山邊道28號,08/07/2022,
離島,石門甲,08/07/2022,
離島,石榴埔,08/07/2022,
離島,沙埔舊村,08/07/2022,
離島,昇薈2座,08/07/2022,
離島,昇薈9座,08/07/2022,
離島,東環5B座,08/07/2022,
離島,迎東邨迎趣樓,08/07/2022,
離島,南蛇塘,08/07/2022,
離島,鹿地塘村,08/07/2022,
離島,富東邨東盛樓,08/07/2022,
離島,愉景灣海寧居3座,08/07/2022,
離島,愉景灣畔峰觀柏樓,08/07/2022,
離島,愉景灣頤峰濤山閣,08/07/2022,
離島,逸東邨漁逸樓,08/07/2022,
離島,新興後街90號,08/07/2022,
離島,新興街15號,08/07/2022,
離島,新興街23號,08/07/2022,
離島,裕泰苑B座,08/07/2022,
離島,藍天海岸1座,08/07/2022,
離島,藍輋村,08/07/2022,
離島,大地塘,07/07/2022,
離島,大新街,07/07/2022,
離島,大澳永安街,07/07/2022,
離島,水藍天岸2座,07/07/2022,
離島,水藍天岸7座,07/07/2022,
離島,半山路,07/07/2022,
離島,志仁一里,07/07/2022,
離島,東來苑,07/07/2022,
離島,映灣園聽濤軒16座,07/07/2022,
離島,海傍街41號,07/07/2022,
離島,海景大廈,07/07/2022,
離島,高山村,07/07/2022,
離島,愉景灣天澄閣,07/07/2022,
離島,愉景灣海堤閣,07/07/2022,
離島,愉景灣海蜂徑獨立屋,07/07/2022,
離島,逸東邨太逸樓,07/07/2022,
離島,逸東邨平逸樓,07/07/2022,
離島,逸東邨至逸樓,07/07/2022,
離島,逸東邨勤逸樓,07/07/2022,
離島,逸東邨德逸樓,07/07/2022,
離島,榕樹灣大街,07/07/2022,
離島,碧濤軒6座,07/07/2022,
離島,銀河苑銀朗閣,07/07/2022,
離島,龍軒苑永軒閣,07/07/2022,
離島,大灣舊村,06/07/2022,
離島,昇薈8座,06/07/2022,
離島,東堤小築,06/07/2022,
離島,東堤小築2座,06/07/2022,
離島,東環6B座,06/07/2022,
離島,海堤灣畔3座,06/07/2022,
離島,愉景灣頤峰蔚山閣,06/07/2022,
離島,逸東邨瑞逸樓,06/07/2022,
離島,新興街64號,06/07/2022,
離島,銀河苑銀旭閣,06/07/2022,
離島,銀蔚苑,06/07/2022,
離島,橫塱,06/07/2022,
離島,龍軒苑鱗軒閣,06/07/2022,
離島,藍天海岸影岸‧紅B座,06/07/2022,
離島,貝澳新圍村,05/07/2022,
離島,東堤灣畔1座,05/07/2022,
離島,東堤灣畔5座,05/07/2022,
離島,映灣園悅濤軒10座,05/07/2022,
離島,映灣園悅濤軒9座,05/07/2022,
離島,映灣園聽濤軒15座,05/07/2022,
離島,海堤灣畔5座,05/07/2022,
離島,國泰城逸泰居,05/07/2022,
離島,愉景灣尚堤漪蘆,05/07/2022,
離島,愉景灣明翠台觀海樓,05/07/2022,
離島,愉景灣頤峰怡山閣,05/07/2022,
離島,愉景灣蘅峯曦欣閣,05/07/2022,
離島,塘福村,05/07/2022,
離島,雍澄海岸洋房,05/07/2022,
離島,碧濤軒12座,05/07/2022,
離島,龍仔村,05/07/2022,
離島,駿興臺,05/07/2022,
離島,藍天海岸2座,05/07/2022,
